timestamp,date_correction,coitem,odoo_code,fg_name,snfg,matter_code,matter,qty,line_name,brand,product_status,product_type,due,sub_category,series
2022-06-22 07:05,2022-06-20,F-PTCMCN30-MO,02190,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION N30 NATURAL BEIGE 12 G,F-PTCMCN30-MO/H0010,S,SEMISOLID,175,FOP03,MAKE OVER,EXISTING,LAUNCH,2022-06-20,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-20,F-PTCMCN30-MO,02190,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION N30 NATURAL BEIGE 12 G,F-PTCMCN30-MO/H0011,S,SEMISOLID,216,LIP10,MAKE OVER,EXISTING,LAUNCH,2022-06-20,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-09,F-PTCMCW22-MO,02192,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W22 WARM IVORY 12 G,F-PTCMCW22-MO/H0008,S,SEMISOLID,216,LIP10,MAKE OVER,EXISTING,LAUNCH,2022-06-07,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-10,F-PTCMCW22-MO,02192,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W22 WARM IVORY 12 G,F-PTCMCW22-MO/H0009,S,SEMISOLID,206,FOP03,MAKE OVER,EXISTING,LAUNCH,2022-06-07,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-13,F-PTCMCW22-MO,02192,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W22 WARM IVORY 12 G,F-PTCMCW22-MO/H0010,S,SEMISOLID,191,FOP03,MAKE OVER,EXISTING,LAUNCH,2022-06-11,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-10,F-PTCMCW33-MO,02193,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W33 HONEY BEIGE 12 G,F-PTCMCW33-MO/H0007,S,SEMISOLID,184,FOP03,MAKE OVER,EXISTING,LAUNCH,2022-06-11,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-21,F-PTCMCW33-MO,02193,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W33 HONEY BEIGE 12 G,F-PTCMCW33-MO/H0008,S,SEMISOLID,205,FOP03,MAKE OVER,EXISTING,LAUNCH,2022-06-21,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-21,F-PTCMCW33-MO,02193,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W33 HONEY BEIGE 12 G,F-PTCMCW33-MO/H0009,S,SEMISOLID,204,FOP03,MAKE OVER,EXISTING,LAUNCH,2022-06-21,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-15,F-PTCMCW42-MO,02194,MAKE OVER POWERSTAY TOTAL COVER MATTE CREAM FOUNDATION W42 WARM SAND 12 G,F-PTCMCW42-MO/H0006,S,SEMISOLID,177,FOP03,MAKE OVER,EXISTING,LAUNCH,2022-06-15,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-02,F-RECF01-W,02049,WARDAH EXCLUSIVE CREAMY FOUNDATION 01 LIGHT BEIGE 12 G,F-RECF01-W/H0005,S,SEMISOLID,1140,FOP03,WARDAH,TO BE DISCONTINUED,,2022-06-03,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-03,F-RECF01-W,02049,WARDAH EXCLUSIVE CREAMY FOUNDATION 01 LIGHT BEIGE 12 G,F-RECF01-W/H0005,S,SEMISOLID,1480,FOP03,WARDAH,TO BE DISCONTINUED,,2022-06-03,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-21,F-RECF02-W,02050,WARDAH EXCLUSIVE CREAMY FOUNDATION 02 SHEER PINK 12 G,F-RECF02-W/H0002,S,SEMISOLID,1420,FOP03,WARDAH,TO BE DISCONTINUED,,2022-06-22,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-21,F-RECF02-W,02050,WARDAH EXCLUSIVE CREAMY FOUNDATION 02 SHEER PINK 12 G,F-RECF02-W/H0003,S,SEMISOLID,1140,FOP03,WARDAH,TO BE DISCONTINUED,,2022-06-22,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-18,F-RELF02-W,02035,WARDAH EXCLUSIVE LIQUID FOUNDATION 02 SHEER PINK 20 ML,F-RELF02-W/BSH0001,L,LIQUID,672,BOP10,WARDAH,EXISTING,LAUNCH,2022-06-25,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-02,F-RELF03-W,02036,WARDAH EXCLUSIVE LIQUID FOUNDATION 03 SANDY BEIGE 20 ML,F-RELF03-W/H0003,L,LIQUID,7840,BOP10,WARDAH,EXISTING,LAUNCH,2022-06-07,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-03,F-RELF03-W,02036,WARDAH EXCLUSIVE LIQUID FOUNDATION 03 SANDY BEIGE 20 ML,F-RELF03-W/H0003,L,LIQUID,14196,BOP10,WARDAH,EXISTING,LAUNCH,2022-06-07,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-08,F-RELF04-W,02037,WARDAH EXCLUSIVE LIQUID FOUNDATION 04 NATURAL 20 ML,F-RELF04-W/H0004,L,LIQUID,3920,BOP10,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-09,F-RELF04-W,02037,WARDAH EXCLUSIVE LIQUID FOUNDATION 04 NATURAL 20 ML,F-RELF04-W/H0004,L,LIQUID,17388,BOP10,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-09,F-RELF05-W,02038,WARDAH EXCLUSIVE LIQUID FOUNDATION 05 COFFEE BEIGE 20 ML,F-RELF05-W/H0007,L,LIQUID,812,EMP15,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-17,F-RELF05-W,02038,WARDAH EXCLUSIVE LIQUID FOUNDATION 05 COFFEE BEIGE 20 ML,F-RELF05-W/H0008,L,LIQUID,812,EMP15,WARDAH,EXISTING,LAUNCH,2022-06-18,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-16,FA-EGH-W,02425,WARDAH EXCLUSIVE GLOWING HIGHLIGHTER 6.5 G,FA-EGH-W/H0002,P,POWDER,1789,PCP05,WARDAH,EXISTING,LAUNCH,2022-06-17,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-16,FA-EGH-W,02425,WARDAH EXCLUSIVE GLOWING HIGHLIGHTER 6.5 G,FA-EGH-W/H0003,P,POWDER,1906,PCP05,WARDAH,EXISTING,LAUNCH,2022-06-20,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-17,FA-EGH-W,02425,WARDAH EXCLUSIVE GLOWING HIGHLIGHTER 6.5 G,FA-EGH-W/H0004,P,POWDER,1847,PCP05,WARDAH,EXISTING,LAUNCH,2022-06-20,FACE MAKE UP,EXCLUSIVE
2022-06-22 07:05,2022-06-09,FA-PFMS-MO50ML,02140,MAKE OVER POWERSTAY FIX & MATTE MAKEUP SETTING SPRAY 50 ML,FA-PFMS-MO50ML/H0023,L,LIQUID,1764,EMP07,MAKE OVER,EXISTING,LAUNCH,2022-06-10,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-09,FA-PFMS-MO50ML,02140,MAKE OVER POWERSTAY FIX & MATTE MAKEUP SETTING SPRAY 50 ML,FA-PFMS-MO50ML/H0024,L,LIQUID,1854,EMP07,MAKE OVER,EXISTING,LAUNCH,2022-06-10,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-09,FA-PFMS-MO50ML,02140,MAKE OVER POWERSTAY FIX & MATTE MAKEUP SETTING SPRAY 50 ML,FA-PFMS-MO50ML/H0025,L,LIQUID,1800,EMP07,MAKE OVER,EXISTING,LAUNCH,2022-06-10,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-16,FA-PFMS-MO50ML,02140,MAKE OVER POWERSTAY FIX & MATTE MAKEUP SETTING SPRAY 50 ML,FA-PFMS-MO50ML/H0026,L,LIQUID,1782,EMP07,MAKE OVER,EXISTING,LAUNCH,2022-06-18,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-16,FA-PFMS-MO50ML,02140,MAKE OVER POWERSTAY FIX & MATTE MAKEUP SETTING SPRAY 50 ML,FA-PFMS-MO50ML/H0027,L,LIQUID,1818,EMP07,MAKE OVER,EXISTING,LAUNCH,2022-06-18,FACE MAKE UP,POWERSTAY
2022-06-22 07:05,2022-06-10,FA-RGH-MO13G,01763,MAKE OVER RICHE GLOW FACE HIGHLIGHTER 13 G,FA-RGH-MO13G/H0025,P,POWDER,881,PCP03,MAKE OVER,EXISTING,LAUNCH,2022-06-13,FACE MAKE UP,NO SERIES MAKE OVER
2022-06-22 07:05,2022-06-11,FA-RGH-MO13G,01763,MAKE OVER RICHE GLOW FACE HIGHLIGHTER 13 G,FA-RGH-MO13G/H0025,P,POWDER,79,PCP03,MAKE OVER,EXISTING,LAUNCH,2022-06-13,FACE MAKE UP,NO SERIES MAKE OVER
2022-06-22 07:05,2022-06-20,FA-RGH-MO13G,01763,MAKE OVER RICHE GLOW FACE HIGHLIGHTER 13 G,FA-RGH-MO13G/H0026,P,POWDER,960,PCP05,MAKE OVER,EXISTING,LAUNCH,2022-06-21,FACE MAKE UP,NO SERIES MAKE OVER
2022-06-22 07:05,2022-06-07,FM-2IN1S-EM,02208,EMINA 2 IN 1 SCRUB MASK 50 ML,FM-2IN1S-EM/H0002,L,LIQUID,5376,JAP03,EMINA,EXISTING,LAUNCH,2022-06-08,FACE MOISTURIZER,NO SERIES EMINA
2022-06-22 07:05,2022-06-08,FM-2IN1S-EM,02208,EMINA 2 IN 1 SCRUB MASK 50 ML,FM-2IN1S-EM/H0002,L,LIQUID,1472,JAP03,EMINA,EXISTING,LAUNCH,2022-06-08,FACE MOISTURIZER,NO SERIES EMINA
2022-06-22 07:05,2022-06-03,FM-AIS-EM30G,01648,EMINA AQUA INFUSED SLEEPING MASK 30 G,FM-AIS-EM30G/H0002,L,LIQUID,16128,JAP03,EMINA,EXISTING,LAUNCH,2022-06-06,FACE MOISTURIZER,NO SERIES EMINA
2022-06-22 07:05,2022-06-04,FM-AIS-EM30G,01648,EMINA AQUA INFUSED SLEEPING MASK 30 G,FM-AIS-EM30G/H0002,L,LIQUID,2240,JAP03,EMINA,EXISTING,LAUNCH,2022-06-06,FACE MOISTURIZER,NO SERIES EMINA
2022-06-22 07:05,2022-06-20,FM-CMB-EM,02473,EMINA CLAY MASK BRIGHTENING 60 ML,FM-CMB-EM/H0008,L,LIQUID,5292,TUP07,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,CLAY MASK
2022-06-22 07:05,2022-06-20,FM-CMB-EM,02473,EMINA CLAY MASK BRIGHTENING 60 ML,FM-CMB-EM/H0009,L,LIQUID,5400,TUP07,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,CLAY MASK
2022-06-22 07:05,2022-06-10,FM-CMSS-EM,02475,EMINA CLAY MASK SOOTHE & SMOOTH 60 ML,FM-CMSS-EM/H0004,L,LIQUID,2196,TUP04,EMINA,EXISTING,LAUNCH,2022-06-10,FACE MOISTURIZER,CLAY MASK
2022-06-22 07:05,2022-06-15,FM-CMSS-EM,02475,EMINA CLAY MASK SOOTHE & SMOOTH 60 ML,FM-CMSS-EM/H0005,L,LIQUID,2448,TUP04,EMINA,EXISTING,LAUNCH,2022-06-15,FACE MOISTURIZER,CLAY MASK
2022-06-22 07:05,2022-06-15,FM-CMSS-EM,02475,EMINA CLAY MASK SOOTHE & SMOOTH 60 ML,FM-CMSS-EM/H0006,L,LIQUID,2016,TUP04,EMINA,EXISTING,LAUNCH,2022-06-15,FACE MOISTURIZER,CLAY MASK
2022-06-22 07:05,2022-06-03,FM-MCC-W60ML,01525,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,FM-MCC-W60ML/H0013,L,LIQUID,13140,TUP04,WARDAH,EXISTING,LAUNCH,2022-06-04,FACE MOISTURIZER,NATURE DAILY
2022-06-22 07:05,2022-06-17,FM-MCC-W60ML,01525,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,FM-MCC-W60ML/H0014,L,LIQUID,13320,TUP04,WARDAH,EXISTING,LAUNCH,2022-06-18,FACE MOISTURIZER,NATURE DAILY
2022-06-22 07:05,2022-06-21,FM-MCC-W60ML,01525,WARDAH NATURE DAILY MINERAL+ CLARIFYING CLAY MASK 60 ML,FM-MCC-W60ML/H0015,L,LIQUID,13212,TUP10,WARDAH,EXISTING,LAUNCH,2022-06-21,FACE MOISTURIZER,NATURE DAILY
2022-06-22 07:05,2022-06-02,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0001,J6,J6,6720,VMP12,EMINA,EXISTING,LAUNCH,2022-06-06,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-02,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0002,J6,J6,6720,VMP13,EMINA,EXISTING,LAUNCH,2022-06-06,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-02,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0003,J6,J6,2824,VMP11,EMINA,EXISTING,LAUNCH,2022-06-03,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-07,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0004,J6,J6,6720,VMP17,EMINA,EXISTING,LAUNCH,2022-06-13,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-07,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0005,J6,J6,6720,VMP18,EMINA,EXISTING,LAUNCH,2022-06-13,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-08,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0004,J6,J6,6768,VMP17,EMINA,EXISTING,LAUNCH,2022-06-13,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-09,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0005,J6,J6,6768,VMP18,EMINA,EXISTING,LAUNCH,2022-06-13,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-10,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0006,J6,J6,24,VMP10,EMINA,EXISTING,LAUNCH,2022-06-13,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-13,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0007,J6,J6,6720,VMP24,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-14,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0007,J6,J6,6720,VMP24,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-15,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0007,J6,J6,13440,VMP24,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-15,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0008,J6,J6,8880,VMP23,EMINA,EXISTING,LAUNCH,2022-06-17,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-16,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0007,J6,J6,11400,VMP24,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-16,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0008,J6,J6,2947,VMP23,EMINA,EXISTING,LAUNCH,2022-06-17,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-17,FM-MPO-EM,01794,EMINA MASQUERADE FACE MASK POMEGRANATE 23 G,FM-MPO-EM/H0007,J6,J6,6720,VMP24,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-13,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0001,J6,J6,6720,VMP25,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-13,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0002,J6,J6,6720,VMP26,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-14,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0001,J6,J6,6720,VMP25,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-14,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0002,J6,J6,6528,VMP26,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-15,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0001,J6,J6,13440,VMP25,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-15,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0002,J6,J6,13440,VMP26,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-16,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0001,J6,J6,10080,VMP25,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-16,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0002,J6,J6,6720,VMP26,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-17,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0001,J6,J6,8040,VMP25,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-17,FM-MTTO-EM,01797,EMINA MASQUERADE FACE MASK TEA TREE OIL 23 G,FM-MTTO-EM/H0002,J6,J6,9145,VMP26,EMINA,EXISTING,LAUNCH,2022-06-20,FACE MOISTURIZER,MASQUERADE
2022-06-22 07:05,2022-06-16,FM-PBPO-W60ML,01524,WARDAH PERFECT BRIGHT PEEL OFF MASK 60 ML,FM-PBPO-W60ML/H0004,L,LIQUID,9360,TUP04,WARDAH,EXISTING,LAUNCH,2022-06-16,FACE MOISTURIZER,PERFECT BRIGHT
2022-06-22 07:05,2022-06-08,FM-RLN2-W,02426,WARDAH LIGHTENING BLUE CLAY MASK 50 G,FM-RLN2-W/H0009,L,LIQUID,12000,TUP09,WARDAH,EXISTING,RELAUNCH,2022-06-08,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-09,FM-RLN2-W,02426,WARDAH LIGHTENING BLUE CLAY MASK 50 G,FM-RLN2-W/H0009,L,LIQUID,6650,TUP09,WARDAH,EXISTING,RELAUNCH,2022-06-08,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-08,FMI-CDFM-W55ML,01041,WARDAH C-DEFENSE FACE MIST 55 ML (PC(S)),FMI-CDFM-W55ML/H0008,L,LIQUID,5200,BOP09,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE MOISTURIZER,C-DEFENSE
2022-06-22 07:05,2022-06-09,FMI-CDFM-W55ML,01041,WARDAH C-DEFENSE FACE MIST 55 ML (PC(S)),FMI-CDFM-W55ML/H0008,L,LIQUID,11960,BOP09,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE MOISTURIZER,C-DEFENSE
2022-06-22 07:05,2022-06-03,FMI-LGT-W,02848,WARDAH LIGHTENING FACE MIST 60 ML,FMI-LGT-W/H0022,L,LIQUID,5600,BOP04,WARDAH,EXISTING,LAUNCH,2022-06-04,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-04,FMI-LGT-W,02848,WARDAH LIGHTENING FACE MIST 60 ML,FMI-LGT-W/H0022,L,LIQUID,9960,BOP04,WARDAH,EXISTING,LAUNCH,2022-06-04,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-06,FMI-LGT-W,02848,WARDAH LIGHTENING FACE MIST 60 ML,FMI-LGT-W/H0023,L,LIQUID,16120,BOP04,WARDAH,EXISTING,LAUNCH,2022-06-06,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-08,FMI-LGT-W,02848,WARDAH LIGHTENING FACE MIST 60 ML,FMI-LGT-W/H0024,L,LIQUID,11200,BOP04,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-09,FMI-LGT-W,02848,WARDAH LIGHTENING FACE MIST 60 ML,FMI-LGT-W/H0024,L,LIQUID,4360,BOP04,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-09,FMI-LGT-W,02848,WARDAH LIGHTENING FACE MIST 60 ML,FMI-LGT-W/H0025,L,LIQUID,15800,BOP04,WARDAH,EXISTING,LAUNCH,2022-06-11,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-20,FMI-LGT-W,02848,WARDAH LIGHTENING FACE MIST 60 ML,FMI-LGT-W/BSH0004,L,LIQUID,640,BOP05,WARDAH,EXISTING,LAUNCH,2022-06-25,FACE MOISTURIZER,LIGHTENING
2022-06-22 07:05,2022-06-11,FMI-MS-KA,02968,KAHF EVERYDAY MULTIPURPOSE REFRESHING SPRAY 100 ML,FMI-MS-KA/H0015,L,LIQUID,780,BOP04,KAHF,EXISTING,LAUNCH,2022-06-13,MULTIPURPOSE CLEANSING,NO SERIES KAHF
2022-06-22 07:05,2022-06-11,FMI-MS-KA,02968,KAHF EVERYDAY MULTIPURPOSE REFRESHING SPRAY 100 ML,FMI-MS-KA/H0016,L,LIQUID,780,BOP04,KAHF,EXISTING,LAUNCH,2022-06-13,MULTIPURPOSE CLEANSING,NO SERIES KAHF
2022-06-22 07:05,2022-06-14,FS-AJ-EM60ML,01251,EMINA APRICOT JAM FACE SCRUB 60 ML (PC(S)),FS-AJ-EM60ML/H0003,L,LIQUID,10404,TUP04,EMINA,EXISTING,LAUNCH,2022-06-15,FACE CLEANSER,NO SERIES EMINA
2022-06-22 07:05,2022-06-06,FS-RLN2-W,02434,WARDAH LIGHTENING GENTLE EXFOLIATOR 50 ML,FS-RLN2-W/H0021,L,LIQUID,18700,TUP09,WARDAH,EXISTING,RELAUNCH,2022-06-07,FACE CLEANSER,LIGHTENING
2022-06-22 07:05,2022-06-15,FS-RLN2-W,02434,WARDAH LIGHTENING GENTLE EXFOLIATOR 50 ML,FS-RLN2-W/H0022,L,LIQUID,18750,TUP09,WARDAH,EXISTING,RELAUNCH,2022-06-15,FACE CLEANSER,LIGHTENING
2022-06-22 07:05,2022-06-16,FS-RLN2-W,02434,WARDAH LIGHTENING GENTLE EXFOLIATOR 50 ML,FS-RLN2-W/H0023,L,LIQUID,18750,TUP09,WARDAH,EXISTING,RELAUNCH,2022-06-16,FACE CLEANSER,LIGHTENING
2022-06-22 07:05,2022-06-09,FS-SB-W60ML,01610,WARDAH NATURE DAILY SEAWEED BALANCING FACIAL SCRUB 60 ML,FS-SB-W60ML/H0003,L,LIQUID,15192,TUP04,WARDAH,EXISTING,LAUNCH,2022-06-10,FACE CLEANSER,NATURE DAILY
2022-06-22 07:05,2022-06-06,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0014,L,LIQUID,12000,BOP04,EMINA,EXISTING,LAUNCH,2022-06-08,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-07,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0014,L,LIQUID,15500,BOP04,EMINA,EXISTING,LAUNCH,2022-06-08,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-07,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0015,L,LIQUID,9000,BOP04,EMINA,EXISTING,LAUNCH,2022-06-08,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-08,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0015,L,LIQUID,18775,BOP04,EMINA,EXISTING,LAUNCH,2022-06-08,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-16,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0016,L,LIQUID,15000,BOP04,EMINA,EXISTING,LAUNCH,2022-06-18,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-17,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0016,L,LIQUID,12600,BOP04,EMINA,EXISTING,LAUNCH,2022-06-18,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-20,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0017,L,LIQUID,9000,BOP04,EMINA,EXISTING,LAUNCH,2022-06-22,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-21,FT-BST-EM,02847,EMINA BRIGHT STUFF FACE TONER 100 ML,FT-BST-EM/H0017,L,LIQUID,18750,BOP04,EMINA,EXISTING,LAUNCH,2022-06-22,FACE CLEANSER,BRIGHT STUFF
2022-06-22 07:05,2022-06-07,FT-FTVC-OMG,80073,OMG OH MY GLOW PEACH GLOWING TONER 100 ML,FT-FTVC-OMG/H0018,L,LIQUID,2880,VST01,OMG,INITIAL,LAUNCH,2022-06-09,FACE CLEANSER,NO SERIES OMG OH MY GLOW
2022-06-22 07:05,2022-06-08,FT-FTVC-OMG,80073,OMG OH MY GLOW PEACH GLOWING TONER 100 ML,FT-FTVC-OMG/H0018,L,LIQUID,5760,VST01,OMG,INITIAL,LAUNCH,2022-06-09,FACE CLEANSER,NO SERIES OMG OH MY GLOW
