Code,Product,Quantity on Hand,Reserved,Available
80010,OMG OH MY GLAM Matte Kiss Lip Cream 10 Shell 3.5 g,4272,0,4272
80011,OMG OH MY GLAM Matte Kiss Lip Cream 11 Bumble 3.5 g,288,0,288
