Code,Product,Quantity on Hand,Reserved,Available
3134,Wardah Crystal Secret Brightening Day Cream 30 g,9812,0,9812
3139,Wardah Crystal Secret Dark Spot & Brightening Serum 20 ml,9812,0,9812
3141,Wardah Crystal Secret Pure Treatment Essence 50 ml,9812,0,9812
3737,LABORE Sensitive Skin Care BiomeRepair Barrier Revive Cream 50 ml,500,0,500
3747,LABORE Sensitive Skin Care GentleBiome Mild Cleanser 15 ml,500,0,500
