Code,Product,Quantity on Hand,Reserved,Available
02170,Wardah Crystallure Supreme Activating Overnight Cream 50 g,648.0,0.0,648.0
02174,Crystallure Supreme Revitalizing Oil Serum 30 ml,451.0,0.0,451.0
02175,Wardah Crystallure Supreme Advanced Hydra Gel 50 g,816.0,0.0,816.0
02216,Wardah Perfect Bright BB Powder 50 g,1500.0,1500.0,0.0
02317,Emina Magic Potion 05 Summer 5.5 ml,264.0,264.0,0.0
02334,Wardah Lightening Oil-Infused Micellar Water 100 ml,1204.0,1204.0,0.0
02355,Wardah Colorfit Velvet Matte Lip Mousse 10 Lively Coral 4 g,1152.0,1152.0,0.0
02356,Wardah Colorfit Velvet Matte Lip Mousse 11 Cherish Marmalade 4 g,768.0,768.0,0.0
02357,Wardah Colorfit Velvet Matte Lip Mousse 12 Chic Terracotta 4 g,384.0,384.0,0.0
02359,Wardah Colorfit Velvet Matte Lip Mousse 14 Dainty Caramel 4 g,384.0,384.0,0.0
02363,Emina Lip Cushion 06. Coffee Please 9 g,576.0,0.0,576.0
02369,Wardah Lightening Powder Foundation Light Feel 01 Light Beige 12 g,2808.0,2808.0,0.0
02372,Wardah Lightening Powder Foundation Light Feel 04 Natural 12 g,10368.0,10368.0,0.0
02373,Wardah Lightening Powder Foundation Light Feel 05 Beige 12 g,144.0,36.0,108.0
02394,Wardah Lightening Whip Facial Foam 100 ml,9520.0,0.0,9520.0
02414,Wardah Lightening Day Cream Advanced Niacinamide 30 g,8136.0,0.0,8136.0
02418,Wardah Lightening Liquid Foundation 01. Light Beige 25 ml (Blister),3438.0,3438.0,0.0
02419,Wardah Lightening Liquid Foundation 02. Beige 25 ml (Blister),5634.0,5634.0,0.0
02420,Wardah Lightening Liquid Foundation 03. Ivory 25 ml (Blister),2412.0,2412.0,0.0
02421,Wardah Lightening Liquid Foundation 04. Natural 25 ml (Blister),3060.0,3060.0,0.0
02425,Wardah Exclusive Glowing Highlighter 6.5 g,240.0,240.0,0.0
02426,Wardah Lightening Blue Clay Mask 50 g,4000.0,4000.0,0.0
02427,Wardah Lightening Essence Sheet Mask 20 ml,80.0,0.0,80.0
02459,Wardah Instaperfect Everlast Intense Matte Liquid 01 EXCEPTIONAL 4.2 g,264.0,264.0,0.0
02460,Wardah Instaperfect Everlast Intense Matte Liquid 02 TIMELESS 4.2 g,396.0,396.0,0.0
02469,Wardah UV Shield Aqua Fresh Essence SPF 50 30 ml,20.0,0.0,20.0
02470,Wardah UV Shield Active Protection Serum SPF 50 35 ml,27258.0,0.0,27258.0
02473,Emina Clay Mask Brightening 60 ml,6372.0,6372.0,0.0
02475,Emina Clay Mask Soothe & Smooth 60 ml,1440.0,1440.0,0.0
02480,Wardah Lightening Serum Ampoule 5x5 ml,36.0,0.0,36.0
02526,Wardah Hydra Rose Gel to Foam Cleanser 100 ml,3420.0,3420.0,0.0
02808,Kahf Invigorating Waterfall Eau de Toilette 35 ml,352.0,0.0,352.0
02809,Kahf Humbling Forest Eau de Toilette 35 ml,396.0,0.0,396.0
02810,Kahf True Brotherhood Eau de Toilette 35 ml,308.0,0.0,308.0
02811,Kahf Revered Oud Eau de Toilette 35 ml,440.0,0.0,440.0
02812,Kahf Skin Energizing and Brightening Face Wash 100 ml,750.0,0.0,750.0
02813,Kahf Oil and Acne Care Face Wash 100 ml,855.0,0.0,855.0
02837,Emina Skin Buddy Bubble Up Face Wash 60 ml,360.0,0.0,360.0
02847,Emina Bright Stuff Face Toner 100 ml,3375.0,0.0,3375.0
02848,Wardah Lightening Face Mist 60 ml,1905.0,0.0,1905.0
02849,Wardah Colorfit Mattifying Powder 22N Light Ivory 15 g,2304.0,2304.0,0.0
02850,Wardah Colorfit Mattifying Powder 23W Warm Ivory 15 g,1920.0,1920.0,0.0
02851,Wardah Colorfit Mattifying Powder 32N Neutral Beige 15 g,960.0,960.0,0.0
02852,Wardah Colorfit Mattifying Powder 43W Golden Sand 15 g,720.0,720.0,0.0
02854,Wardah Colorfit Matte Foundation 22N Light Ivory 25 ml,186.0,186.0,0.0
02858,Wardah Colorfit Matte Foundation 43W Golden Sand 25 ml,992.0,992.0,0.0
02860,Wardah Colorfit Matte Foundation 52N Almond 25 ml,558.0,558.0,0.0
02861,Wardah Colorfit Velvet Powder Foundation 11C Pink Fair 11 g,1548.0,1548.0,0.0
02862,Wardah Colorfit Velvet Powder Foundation 22N Light Ivory 11 g,1188.0,1188.0,0.0
02863,Wardah Colorfit Velvet Powder Foundation 23W Warm Ivory 11 g,2124.0,2124.0,0.0
02864,Wardah Colorfit Velvet Powder Foundation 32N Neutral Beige 11 g,2412.0,2412.0,0.0
02866,Wardah Colorfit Velvet Powder Foundation 43W Golden Sand 11 g,756.0,756.0,0.0
02867,Wardah Colorfit Velvet Powder Foundation 42N Neutral Sand 11 g,72.0,72.0,0.0
02874,Emina Sun Battle SPF 45 PA+++ 30 ml,270.0,270.0,0.0
02875,Emina Sun Battle SPF 30 PA+++ 60 ml,6.0,0.0,6.0
02897,Wardah Lightening Serum Ampoule 8 ml,1776.0,0.0,1776.0
02906,Emina Squeeze Me Up Mascara 8 g,38.0,0.0,38.0
02920,Emina Bright Stuff Face Serum 30 ml,3168.0,3168.0,0.0
02921,Emina Bright Stuff Face Scrub 50 ml,1100.0,0.0,1100.0
02926,Wardah C-Defense Mousse Moisturizer 30 g,3888.0,1752.0,2136.0
02931,Wardah Colorfit Last All Day Lip Paint 12 Berry Lasting 4.2 g,1296.0,288.0,1008.0
02932,Wardah Colorfit Last All Day Lip Paint 11 Everlast Pink 4.2 g,576.0,576.0,0.0
02933,Wardah Colorfit Last All Day Lip Paint 10 Forever Mauve 4.2 g,1728.0,1584.0,144.0
02934,Wardah Colorfit Last All Day Lip Paint 03 Stick To Latte 4.2 g,864.0,576.0,288.0
02935,Wardah Colorfit Last All Day Lip Paint 08 Red Repeat 4.2 g,1008.0,576.0,432.0
02936,Wardah Colorfit Last All Day Lip Paint 07 Brick On 4.2 g,2304.0,576.0,1728.0
02937,Wardah Colorfit Last All Day Lip Paint 01 Peach Till Drop 4.2 g,1440.0,576.0,864.0
02938,Wardah Colorfit Last All Day Lip Paint 04 Brownderlast 4.2 g,3456.0,864.0,2592.0
02939,Wardah Colorfit Last All Day Lip Paint 09 Timeless Rose 4.2 g,2448.0,288.0,2160.0
02940,Wardah Colorfit Last All Day Lip Paint 06 Infinite Coral 4.2 g,1008.0,576.0,432.0
02941,Wardah Colorfit Last All Day Lip Paint 02 Eternal Sunset 4.2 g,2736.0,2736.0,0.0
02942,Wardah Colorfit Last All Day Lip Paint 05 Stay Russet 4.2 g,1584.0,1440.0,144.0
02966,Kahf Gentle Exfoliating Face Scrub 100 ml,690.0,0.0,690.0
02967,Kahf Triple Protection Sunscreen Moisturizer 30 ml,684.0,0.0,684.0
03099,Emina Lip Mask 9 gr (Blister Version),288.0,288.0,0.0
03102,Emina Poppin’ Matte 01 Lowkey 4.5 g,1992.0,0.0,1992.0
03103,Emina Poppin’ Matte 02 To Be Honest 4.5 g,2018.0,0.0,2018.0
03104,Emina Poppin’ Matte 03 Game On 4.5 g,840.0,0.0,840.0
03105,Emina Poppin’ Matte 04 Snatched 4.5 g,72.0,0.0,72.0
03106,Emina Poppin’ Matte 05 Easy Peasy 4.5 g,1992.0,0.0,1992.0
03124,Emina Lip Mask Vanilla Pretzel 9 g,2400.0,360.0,2040.0
03125,Emina Lip Mask Milky Matcha 9 g,2688.0,288.0,2400.0
